Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Identifying Unsafe Videos,classifciation and regreession model greedy,True,1,1.462360143661499,7.573257599999977,3
Improving Model Robustness,classifciation and regreession model greedy,False,6,23.766982555389404,49.02051787500004,24
Improving Multi-Document Summarization,classifciation and regreession model greedy,True,3,8.131210327148438,48.322541599999965,23
Improving Neural Question,classifciation and regreession model greedy,True,3,8.492594957351685,32.42067200000005,11
Improving Pareto Front,classifciation and regreession model greedy,True,2,9.606010437011719,16.249751848894704,2
Improving Training and,classifciation and regreession model greedy,True,5,24.826148986816406,29.51075802499996,26
Information Retention in,classifciation and regreession model greedy,True,2,6.378161907196045,21.310272800000007,10
Integrated In-vehicle Monitoring,classifciation and regreession model greedy,True,3,7.50424337387085,43.343997400000035,5
Intelligent Frame Selection,classifciation and regreession model greedy,True,2,5.054513454437256,15.682643999999982,7
Interpretable Local Tree,classifciation and regreession model greedy,True,4,12.752219200134277,46.05312551700001,11
Interpretable NLG for,classifciation and regreession model greedy,True,6,16.83817148208618,52.09376519999999,15
Interpretable Rumor Detection,classifciation and regreession model greedy,True,2,4.879067897796631,27.99532449999998,2
Investigating the Effects,classifciation and regreession model greedy,True,4,11.840198516845703,31.532276950000124,10
Joint Word Representation,classifciation and regreession model greedy,True,1,1.7430856227874756,11.648257599999994,5
Journey to the,classifciation and regreession model greedy,True,6,22.851160049438477,35.21291129999996,24
Keyword-Guided Neural Conversational,classifciation and regreession model greedy,True,2,5.29382061958313,18.66127279999992,15
Knowledge-driven Natural Language,classifciation and regreession model greedy,False,5,21.095783472061157,18.65684929600009,21
Knowledge-incorporating ESIM models,classifciation and regreession model greedy,True,4,11.449754238128662,44.85403039999983,25
Labeled Memory Networks,classifciation and regreession model greedy,True,2,5.421634912490845,15.003321599999936,17
Language Models are,classifciation and regreession model greedy,True,5,19.21929693222046,65.43054399999998,27
Learning 2D Temporal,classifciation and regreession model greedy,True,4,13.384323358535767,42.637030400000015,22
Learning a Wavelet-like,classifciation and regreession model greedy,True,3,6.64378547668457,28.474641100000014,33
Learning Binary Residual,classifciation and regreession model greedy,False,4,15.153034448623657,42.986515199999985,17
Learning Invariant Representation,classifciation and regreession model greedy,False,1,7.228129148483276,14.382291829687489,9
Learning Logistic Circuits,classifciation and regreession model greedy,True,6,29.01565170288086,60.23477280000003,23
Learning Markov Random,classifciation and regreession model greedy,False,7,43.19229006767273,101.12350838256015,15
Learning Occupational Task-Shares,classifciation and regreession model greedy,True,3,10.886081218719482,33.672053625000004,12
Learning Optical Flow,classifciation and regreession model greedy,True,4,14.205400466918945,52.65254335350002,18
Learning Rewards from,classifciation and regreession model greedy,True,4,10.946079969406128,37.492346150000046,16
Learning Scripts as,classifciation and regreession model greedy,True,5,16.05834698677063,27.68587439999999,36
Learning Sparse Sharing,classifciation and regreession model greedy,True,4,24.481509685516357,41.29040159999998,11
Learning the Joint,classifciation and regreession model greedy,True,4,11.365380764007568,30.882115199999944,5
Learning Transferable Adversarial,classifciation and regreession model greedy,False,5,18.20297384262085,27.86495427499996,18
Let There Be,classifciation and regreession model greedy,True,3,8.858262538909912,30.862196650000005,34
Local Differential Privacy,classifciation and regreession model greedy,True,5,15.180829763412476,50.155056800000025,20
Long-Term Trends in,classifciation and regreession model greedy,True,2,4.788587808609009,22.750457600000004,14
LTU Attacker for,classifciation and regreession model greedy,True,3,8.740273475646973,26.746121625000008,16
Open-Vocabulary Semantic Parsing,classifciation and regreession model greedy,False,6,22.077365159988403,52.9175152,14
Open-Vocabulary Video Relation,classifciation and regreession model greedy,True,1,2.1981236934661865,49.04446199999998,9
Optimal Pricing for,classifciation and regreession model greedy,True,4,18.022818088531494,12.40353294999997,8
Order-Free RNN with,classifciation and regreession model greedy,True,2,4.112271308898926,40.48028399999998,4
Out of the,classifciation and regreession model greedy,True,4,10.5992910861969,34.237213987167294,15
Painterly Image Harmonization,classifciation and regreession model greedy,True,4,9.676777124404907,61.85608422500003,15
Parameterized Indexed Value,classifciation and regreession model greedy,False,5,36.16142749786377,75.07450000766667,31
Patch-wise Graph Contrastive,classifciation and regreession model greedy,True,3,8.92178201675415,43.43076839999998,8
Planning with Pixels,classifciation and regreession model greedy,True,1,1.47971510887146,13.519798947196975,2
Playing Pairs with,classifciation and regreession model greedy,True,8,18.721906185150146,75.78328240000002,46
Pre-Training With Scientific,classifciation and regreession model greedy,True,3,6.717246770858765,16.139753899999988,11
Predicting Depression Severity,classifciation and regreession model greedy,True,6,12.835834980010986,71.48424999999999,38
Predicting the Argumenthood,classifciation and regreession model greedy,True,2,4.372563362121582,19.26187162499997,10
Probability trees and,classifciation and regreession model greedy,True,2,8.115075826644897,13.847327497498185,4
Projective Quadratic Regression,classifciation and regreession model greedy,False,3,7.848098039627075,30.0,4
Provably Convergent Federated,classifciation and regreession model greedy,False,2,6.766881942749023,17.852799999999945,5
Provably Secure Federated,classifciation and regreession model greedy,True,2,6.746933221817017,11.435219496470587,13
Qualitative Analysis of,classifciation and regreession model greedy,True,4,10.505199909210205,42.7661078,12
Quantization-Based Regularization for,classifciation and regreession model greedy,True,4,13.859819650650024,30.49131073387592,12
Relevant Intrinsic Feature,classifciation and regreession model greedy,True,3,16.054596424102783,53.60133037000003,30
Representing Closed Transformation,classifciation and regreession model greedy,True,5,16.212095499038696,27.29570927999999,11
Responsive Planning and,classifciation and regreession model greedy,True,1,1.1033787727355957,0.0,2
Retrospective Reader for,classifciation and regreession model greedy,True,4,10.940081119537354,26.10536774999997,16
Revisiting Mahalanobis Distance,classifciation and regreession model greedy,True,1,2.486811637878418,6.202062087291736,2
Source-Target Inference Models,classifciation and regreession model greedy,True,5,14.710794448852539,41.87599817500006,30
Synchronous Speech Recognition,classifciation and regreession model greedy,False,4,14.469180345535278,36.061505774999986,32
Task-Driven Causal Feature,classifciation and regreession model greedy,True,4,13.20631742477417,28.233671624999985,10
That_s Mine! Learning,classifciation and regreession model greedy,True,4,11.517554521560669,57.32606775000001,15
The Complexity of,classifciation and regreession model greedy,False,6,31.29753303527832,47.86058310000003,12
Title-Guided Encoding for,classifciation and regreession model greedy,True,3,8.390935897827148,32.55556567000005,27
Token-Level Contrastive Learning,classifciation and regreession model greedy,True,3,9.8210129737854,32.59702054999997,23
Top-N Recommender System,classifciation and regreession model greedy,False,8,21.552189111709595,45.64022922500001,37
Topical Phrase Extraction,classifciation and regreession model greedy,True,7,16.796008586883545,61.17251315099995,24
Topological Pooling on,classifciation and regreession model greedy,True,3,25.498781204223633,34.480901600000024,17
Toward a Human-Level,classifciation and regreession model greedy,True,4,9.839593648910522,35.48439399999998,16
Towards an Integrative,classifciation and regreession model greedy,False,2,16.787676095962524,22.17651520000004,7
Towards Autonomous Satellite,classifciation and regreession model greedy,True,5,22.85589027404785,54.6629016,19
Towards Cognitive Robots,classifciation and regreession model greedy,True,4,12.231780290603638,39.44128889999997,16
Treatment effect estimation,classifciation and regreession model greedy,False,3,10.598573446273804,31.06151520000003,12
