Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Keyword-Guided Neural Conversational,regreession model greedy,False,5,17.40693426132202,34.049893999999966,5
Knowledge-driven Natural Language,regreession model greedy,False,4,16.938782691955566,16.423625776000108,4
Knowledge-incorporating ESIM models,regreession model greedy,True,6,19.53953194618225,44.20314399999998,6
Labeled Memory Networks,regreession model greedy,True,6,19.08738136291504,23.847945475000017,6
Language Models are,regreession model greedy,True,9,37.85312294960022,83.3515152,9
Learning 2D Temporal,regreession model greedy,False,6,24.796585083007812,43.515894,6
Learning a Wavelet-like,regreession model greedy,True,6,15.976566553115845,30.785935624999993,6
Learning Binary Residual,regreession model greedy,True,5,18.03093981742859,38.839886399999955,5
Learning Invariant Representation,regreession model greedy,False,3,17.243824005126953,24.38229182968749,4
Learning Logistic Circuits,regreession model greedy,False,7,38.49282622337341,56.46575760000002,7
Learning Markov Random,regreession model greedy,False,8,52.364317893981934,110.89625838256015,9
Learning Occupational Task-Shares,regreession model greedy,True,7,29.524549961090088,60.73355855000001,7
Learning Optical Flow,regreession model greedy,True,4,15.016515731811523,42.1296569535,4
Learning Rewards from,regreession model greedy,True,7,21.62161922454834,60.403962425000046,7
Learning Scripts as,regreession model greedy,False,6,23.245996713638306,29.388324399999973,6
Learning Sparse Sharing,regreession model greedy,True,2,12.291957139968872,13.233886399999975,2
Learning the Joint,regreession model greedy,True,4,11.631448745727539,42.60498759999996,4
Learning Transferable Adversarial,regreession model greedy,False,6,22.713144540786743,46.26690854999998,6
Let There Be,regreession model greedy,True,8,25.63430118560791,39.02537529550003,11
Local Differential Privacy,regreession model greedy,False,5,21.22587490081787,37.97174240000001,6
Long-Term Trends in,regreession model greedy,True,6,17.986295223236084,30.545707600000014,6
LTU Attacker for,regreession model greedy,True,4,12.751031160354614,20.726864025000005,4
Open-Vocabulary Semantic Parsing,regreession model greedy,False,7,26.251740217208862,51.93076519999998,7
Open-Vocabulary Video Relation,regreession model greedy,True,3,9.21098017692566,23.639628799999997,3
Optimal Pricing for,regreession model greedy,True,4,18.885681629180908,7.68825975,4
Order-Free RNN with,regreession model greedy,True,3,6.758416414260864,46.000883999999985,3
Out of the,regreession model greedy,True,5,13.715009450912476,31.284804137167285,5
Painterly Image Harmonization,regreession model greedy,True,6,15.127219438552856,68.76345542500003,6
Parameterized Indexed Value,regreession model greedy,False,7,72.46616506576538,50.72109349708329,8
Patch-wise Graph Contrastive,regreession model greedy,True,4,13.225489139556885,50.23191759999999,4
Planning with Pixels,regreession model greedy,True,1,1.4388325214385986,13.519798947196975,1
Playing Pairs with,regreession model greedy,True,11,27.360117197036743,93.94816800000001,11
Pre-Training With Scientific,regreession model greedy,True,4,10.373512506484985,25.839119224999976,4
Predicting Depression Severity,regreession model greedy,True,9,21.802343130111694,60.70356580000052,9
Predicting the Argumenthood,regreession model greedy,True,6,17.08229374885559,41.31000534999997,6
Probability trees and,regreession model greedy,True,2,8.587657451629639,10.36801335966858,2
Projective Quadratic Regression,regreession model greedy,False,3,8.379126071929932,30.0,3
Provably Convergent Federated,regreession model greedy,False,2,7.481032848358154,12.617599999999982,2
Provably Secure Federated,regreession model greedy,True,2,6.44175386428833,11.559183096470584,2
Qualitative Analysis of,regreession model greedy,True,6,17.404926300048828,53.3697586,6
Quantization-Based Regularization for,regreession model greedy,True,5,18.865890502929688,21.61587890081391,5
Relevant Intrinsic Feature,regreession model greedy,True,8,47.52138590812683,49.10285659499998,8
Representing Closed Transformation,regreession model greedy,True,4,12.752760648727417,27.295709279999947,4
Responsive Planning and,regreession model greedy,True,2,3.9716451168060303,3.6843787999999904,2
Retrospective Reader for,regreession model greedy,True,3,8.129762649536133,19.60840854999998,3
Revisiting Mahalanobis Distance,regreession model greedy,True,1,2.569730520248413,6.202062087291736,1
Source-Target Inference Models,regreession model greedy,True,7,22.390608072280884,42.08899550000005,7
Synchronous Speech Recognition,regreession model greedy,False,5,18.664249897003174,26.63998789999998,5
Task-Driven Causal Feature,regreession model greedy,True,5,18.424134016036987,32.73802654999999,5
That_s Mine! Learning,regreession model greedy,True,10,34.12690854072571,80.16468655000003,10
The Complexity of,regreession model greedy,False,7,39.47645711898804,47.19658310000001,7
Title-Guided Encoding for,regreession model greedy,True,10,32.99531054496765,62.32461602000002,10
Token-Level Contrastive Learning,regreession model greedy,False,11,44.40124225616455,288.0658788499999,11
Top-N Recommender System,regreession model greedy,False,8,23.012422800064087,42.49396669999989,8
Topical Phrase Extraction,regreession model greedy,True,6,15.902793884277344,57.39113435099996,9
Topological Pooling on,regreession model greedy,True,4,36.04467153549194,25.576643999999973,4
Toward a Human-Level,regreession model greedy,True,6,15.001288890838623,49.331250424999965,6
Towards an Integrative,regreession model greedy,False,3,24.46523642539978,18.071886399999983,3
Towards Autonomous Satellite,regreession model greedy,True,6,27.99465775489807,49.3045228,6
Towards Cognitive Robots,regreession model greedy,True,4,13.046281814575195,28.59274774999998,4
Treatment effect estimation,regreession model greedy,False,4,14.451853513717651,35.530757600000015,4
