Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Fast and Knowledge-Free,regreession model greedy,TRUE,5,24.08451748,35.1665956,5
Few-Shot Learning for,regreession model greedy,TRUE,3,19.19059014,22.00504292,3
Finding All Bayesian,regreession model greedy,TRUE,7,6.967681408,53.3346876,7
Fine-Grained Car Detection,regreession model greedy,TRUE,6,25.25341177,41.2168128,6
Fine-grained Retrieval Prompt,regreession model greedy,FALSE,2,18.70153213,11.6595152,3
Fixation Maximization in,regreession model greedy,TRUE,4,13.12303519,24.9262364,4
Forecasting with Sparse,regreession model greedy,TRUE,4,16.47972798,31.8388864,4
Frame and Feature-Context,regreession model greedy,TRUE,8,22.76885033,53.1036729,8
Game-theoretic Approach for,regreession model greedy,FALSE,12,49.69163918,80.74243105,12
Generalized Planning in,regreession model greedy,FALSE,3,49.80551744,22.6413788,4
Generative structured normalizing,regreession model greedy,TRUE,5,17.61444306,28.92783915,5
Geometric,regreession model greedy,TRUE,5,13.98364615,25.78657463,5
Harnessing the Power,regreession model greedy,TRUE,8,47.82829094,81.58152537,8
Hierarchical Average Reward,regreession model greedy,TRUE,5,32.88846612,43.29372188,5
Human Capabilities as,regreession model greedy,TRUE,4,16.58424568,26.40537655,4
Human in the,regreession model greedy,FALSE,7,9.627129793,58.6728864,7
Humans_ Assessment of,regreession model greedy,TRUE,10,24.36220646,70.9644956,10
Hyperbolic Graph Diffusion,regreession model greedy,FALSE,4,22.8559947,25.5433364,5
Identification of Abnormal,regreession model greedy,TRUE,6,18.36824346,42.41932959,6
Identifying Unsafe Videos,regreession model greedy,TRUE,2,21.08931899,9.1183864,2
Improving Model Robustness,regreession model greedy,FALSE,6,6.085547447,43.96187655,6
Improving Multi-Document Summarization,regreession model greedy,TRUE,4,23.44603944,26.108174,4
Improving Neural Question,regreession model greedy,TRUE,4,10.4940989,34.8139308,4
Improving Pareto Front,regreession model greedy,TRUE,1,11.28501987,9.645623049,1
Improving Training and,regreession model greedy,TRUE,7,2.590556622,16.39707815,7
Information Retention in,regreession model greedy,FALSE,6,34.28140759,42.2387652,6
Integrated In-vehicle Monitoring,regreession model greedy,TRUE,4,23.58234072,42.6479974,4
Intelligent Frame Selection,regreession model greedy,TRUE,2,10.38746047,12.8160152,2
Interpretable Local Tree,regreession model greedy,TRUE,4,4.90148735,28.61961895,4
Interpretable NLG for,regreession model greedy,TRUE,6,13.07587814,48.9838864,6
Interpretable Rumor Detection,regreession model greedy,TRUE,2,17.38129258,27.9953245,2
Investigating the Effects,regreession model greedy,TRUE,6,4.905393124,43.8017912,6
Joint Word Representation,regreession model greedy,TRUE,1,20.99241304,3.9241,1
Journey to the,regreession model greedy,FALSE,8,1.569657803,59.7631689,8
Keyword-Guided Neural Conversational,regreession model greedy,FALSE,7,35.84191537,45.2628743,7
Knowledge-driven Natural Language,regreession model greedy,FALSE,4,17.40693426,16.42362578,4
Knowledge-incorporating ESIM models,regreession model greedy,TRUE,6,16.93878269,44.203144,6
Labeled Memory Networks,regreession model greedy,TRUE,6,19.53953195,23.84794548,6
Language Models are,regreession model greedy,TRUE,9,19.08738136,83.3515152,9
Learning 2D Temporal,regreession model greedy,FALSE,6,37.85312295,43.516644,6
Learning a Wavelet-like,regreession model greedy,TRUE,7,24.79658508,34.65384538,7
Learning Binary Residual,regreession model greedy,TRUE,5,15.97656655,38.8398864,5
Learning Invariant Representation,regreession model greedy,FALSE,3,18.03093982,24.38229183,4
Learning Logistic Circuits,regreession model greedy,FALSE,7,17.24382401,56.4657576,7
Learning Markov Random,regreession model greedy,FALSE,8,38.49282622,110.8962584,9
Learning Occupational Task-Shares,regreession model greedy,TRUE,7,52.36431789,60.15255855,7
Learning Optical Flow,regreession model greedy,TRUE,5,29.52454996,46.67891455,5
Learning Rewards from,regreession model greedy,TRUE,7,15.01651573,60.40396243,7
Learning Scripts as,regreession model greedy,FALSE,6,21.62161922,29.3883244,6
Learning Sparse Sharing,regreession model greedy,TRUE,2,23.24599671,13.2338864,2
Learning the Joint,regreession model greedy,TRUE,4,12.29195714,42.6049876,4
Learning Transferable Adversarial,regreession model greedy,FALSE,6,11.63144875,46.26690855,6
Let There Be,regreession model greedy,TRUE,8,22.71314454,39.0253753,11
Local Differential Privacy,regreession model greedy,FALSE,5,25.63430119,37.9717424,6
Long-Term Trends in,regreession model greedy,TRUE,6,21.2258749,30.5457076,6
LTU Attacker for,regreession model greedy,TRUE,4,17.98629522,20.72686403,4
Open-Vocabulary Semantic Parsing,regreession model greedy,FALSE,7,12.75103116,51.9307652,7
Open-Vocabulary Video Relation,regreession model greedy,TRUE,3,26.25174022,23.6396288,3
Optimal Pricing for,regreession model greedy,TRUE,4,9.210980177,7.68825975,4
Order-Free RNN with,regreession model greedy,TRUE,3,18.88568163,46.000884,3
Out of the,regreession model greedy,TRUE,5,6.758416414,31.28480414,5
Painterly Image Harmonization,regreession model greedy,TRUE,6,13.71500945,68.76345543,6
Parameterized Indexed Value,regreession model greedy,FALSE,7,15.12721944,50.7210935,8
Patch-wise Graph Contrastive,regreession model greedy,TRUE,4,72.46616507,50.2319176,4
Planning with Pixels,regreession model greedy,TRUE,1,13.22548914,13.51979895,1
Playing Pairs with,regreession model greedy,TRUE,11,1.438832521,93.948168,11
Pre-Training With Scientific,regreession model greedy,TRUE,4,27.3601172,25.83911922,4
Predicting Depression Severity,regreession model greedy,TRUE,9,10.37351251,60.7035658,9
Predicting the Argumenthood,regreession model greedy,TRUE,6,21.80234313,41.31000535,6
Projective Quadratic Regression,regreession model greedy,FALSE,3,17.08229375,30,3
Probability trees and,regreession model greedy,TRUE,2,8.587657452,10.36801336,2
Provably Convergent Federated,regreession model greedy,FALSE,2,8.379126072,12.6176,2
Provably Secure Federated,regreession model greedy,TRUE,2,7.481032848,11.5591831,2
Qualitative Analysis of,regreession model greedy,TRUE,6,6.441753864,53.3697586,6
Quantization-Based Regularization for,regreession model greedy,TRUE,5,17.4049263,21.6158789,5
Relevant Intrinsic Feature,regreession model greedy,TRUE,8,18.8658905,49.10285659,8
Representing Closed Transformation,regreession model greedy,TRUE,4,47.52138591,27.29570928,4
Responsive Planning and,regreession model greedy,TRUE,2,12.75276065,3.6843788,2
Retrospective Reader for,regreession model greedy,TRUE,3,3.971645117,20.68540855,3
Revisiting Mahalanobis Distance,regreession model greedy,TRUE,1,8.12976265,6.202062087,1
Source-Target Inference Models,regreession model greedy,TRUE,7,2.56973052,42.0889955,7
Synchronous Speech Recognition,regreession model greedy,FALSE,5,22.39060807,26.6399879,5
Task-Driven Causal Feature,regreession model greedy,TRUE,5,18.6642499,32.73802655,5
That_s Mine! Learning,regreession model greedy,TRUE,10,18.42413402,80.16468655,10
The Complexity of,regreession model greedy,FALSE,7,34.12690854,47.1965831,7
Title-Guided Encoding for,regreession model greedy,TRUE,10,39.47645712,62.32461602,10
Token-Level Contrastive Learning,regreession model greedy,FALSE,11,32.99531054,288.0658788,11
Top-N Recommender System,regreession model greedy,FALSE,8,44.40124226,42.4939667,8
Topical Phrase Extraction,regreession model greedy,TRUE,6,23.0124228,57.39113435,9
Topological Pooling on,regreession model greedy,TRUE,4,15.90279388,25.576644,4
Toward a Human-Level,regreession model greedy,TRUE,6,36.04467154,49.33125042,6
Towards an Integrative,regreession model greedy,FALSE,3,15.00128889,18.0718864,3
Towards Autonomous Satellite,regreession model greedy,TRUE,6,24.46523643,49.3045228,6
Towards Cognitive Robots,regreession model greedy,TRUE,4,27.99465775,28.59274775,4
Treatment effect estimation,regreession model greedy,FALSE,4,13.04628181,35.5307576,4
