Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Explainable Failure Predictions,model greedy,False,1,3.7725906372070312,2.5353303999999923,8
Explaining Reward Functions,model greedy,False,2,6.031482934951782,18.682151599999997,16
Exploiting Cross-Lingual Subword,model greedy,True,1,4.376934051513672,0.0,1
Exploiting Language Models,model greedy,True,3,10.224574327468872,30.404537759999982,9
Exploiting Multiple Abstractions,model greedy,False,4,27.230386972427368,30.716655075000006,22
Exploring Gameplay With,model greedy,True,5,12.867355108261108,56.560449199999965,17
Exploring the Efficacy,model greedy,True,4,13.588895559310913,66.88919464775998,5
Fair Conformal Predictors,model greedy,True,4,24.384356021881104,40.0,5
Fast and Knowledge-Free,model greedy,False,1,5.138389348983765,12.553515199999993,27
Few-Shot Learning for,model greedy,True,2,4.619934558868408,13.132669050000004,3
Finding All Bayesian,model greedy,True,3,10.674689054489136,69.06986480000009,22
Fine-Grained Car Detection,model greedy,True,4,11.827834129333496,37.735562800000054,17
Fine-grained Retrieval Prompt,model greedy,True,4,16.440534830093384,22.481623999999996,7
Fixation Maximization in,model greedy,True,3,11.935527801513672,25.161957600000022,9
Forecasting with Sparse,model greedy,True,4,21.867722034454346,54.044908800000044,15
Frame and Feature-Context,model greedy,True,8,49.150267362594604,52.30705662500005,20
Game-theoretic Approach for,model greedy,False,4,15.673386096954346,31.853325999999925,33
Generalized Planning in,model greedy,False,1,4.734408378601074,5.282757599999968,8
Generative structured normalizing,model greedy,True,5,13.957154035568237,34.00014294999994,17
Geometric,model greedy,True,3,28.429529428482056,17.574687360000013,17
Harnessing the Power,model greedy,True,5,20.6350417137146,60.90896589999993,22
Hierarchical Average Reward,model greedy,True,4,13.221091508865356,34.507772799999955,11
Human Capabilities as,model greedy,False,2,5.805393218994141,12.693628799999999,18
Human in the,model greedy,False,2,7.027513027191162,13.955143999999962,12
Humans_ Assessment of,model greedy,True,6,13.957460403442383,61.3127764000007,23
Hyperbolic Graph Diffusion,model greedy,False,2,8.161095380783081,20.9433152,30
Identification of Abnormal,model greedy,True,5,18.886046886444092,36.413895190000034,22
Identifying Unsafe Videos,model greedy,True,1,1.3844027519226074,7.573257599999977,3
Improving Model Robustness,model greedy,False,1,4.171254873275757,11.036515199999997,18
Improving Multi-Document Summarization,model greedy,True,3,7.747679948806763,48.322541599999965,23
Improving Neural Question,model greedy,True,3,8.165590524673462,32.42067200000005,11
Improving Pareto Front,model greedy,True,2,9.486546516418457,16.249751848894704,2
Improving Training and,model greedy,True,5,25.404520750045776,29.51075802499996,26
Information Retention in,model greedy,True,2,6.061607599258423,21.310272800000007,10
Integrated In-vehicle Monitoring,model greedy,True,3,7.7059266567230225,43.343997400000035,5
Intelligent Frame Selection,model greedy,True,2,5.235791921615601,15.682643999999982,7
Interpretable Local Tree,model greedy,True,4,12.888495206832886,46.05312551700001,11
Interpretable NLG for,model greedy,False,3,9.7469322681427,22.093765199999993,11
Interpretable Rumor Detection,model greedy,True,2,5.352298736572266,27.99532449999998,2
Investigating the Effects,model greedy,True,4,14.282938480377197,31.532276950000124,10
Joint Word Representation,model greedy,True,1,1.7853772640228271,11.648257599999994,5
Journey to the,model greedy,False,2,9.001747131347656,13.504878799999972,20
Keyword-Guided Neural Conversational,model greedy,False,1,3.93080735206604,13.007515199999943,13
Knowledge-driven Natural Language,model greedy,False,2,8.959899187088013,7.870443664000021,18
Knowledge-incorporating ESIM models,model greedy,False,2,7.373456954956055,24.85403039999983,23
Labeled Memory Networks,model greedy,True,2,6.059976577758789,15.003321599999936,17
Language Models are,model greedy,True,5,20.465720653533936,65.43054399999998,27
Learning 2D Temporal,model greedy,False,2,8.527330160140991,22.637030400000015,20
Learning a Wavelet-like,model greedy,True,3,7.2440595626831055,28.474641100000014,33
Learning Binary Residual,model greedy,False,1,4.249519109725952,12.986515199999985,14
Learning Invariant Representation,model greedy,False,1,7.7760326862335205,14.382291829687489,9
Learning Logistic Circuits,model greedy,False,2,12.002609252929688,20.23477280000003,19
Learning Markov Random,model greedy,False,7,47.14781904220581,101.12350838256015,15
Learning Occupational Task-Shares,model greedy,True,3,12.149075984954834,33.672053625000004,12
Learning Optical Flow,model greedy,False,2,8.500899314880371,14.030515200000025,16
Learning Rewards from,model greedy,True,4,11.64045524597168,37.492346150000046,16
Learning Scripts as,model greedy,False,2,7.890379190444946,16.78515760000002,33
Learning Sparse Sharing,model greedy,True,4,27.54856848716736,41.29040159999998,11
Learning the Joint,model greedy,True,4,12.058553457260132,30.882115199999944,5
Learning Transferable Adversarial,model greedy,False,0,0.09337949752807617,0.0,11
Let There Be,model greedy,True,3,9.709162473678589,30.862196650000005,34
Local Differential Privacy,model greedy,True,5,16.432615756988525,50.155056800000025,20
Long-Term Trends in,model greedy,True,2,5.054401874542236,22.750457600000004,14
LTU Attacker for,model greedy,False,2,7.885143280029297,16.84612162500001,15
Open-Vocabulary Semantic Parsing,model greedy,False,2,8.030282020568848,12.917515199999997,10
Open-Vocabulary Video Relation,model greedy,True,1,2.3319778442382812,49.04446199999998,9
Optimal Pricing for,model greedy,True,4,18.980382680892944,12.40353294999997,8
Order-Free RNN with,model greedy,True,2,4.412046670913696,40.48028399999998,4
Out of the,model greedy,True,4,11.334726810455322,34.237213987167294,15
Painterly Image Harmonization,model greedy,True,4,10.382916688919067,61.85608422500003,15
Parameterized Indexed Value,model greedy,False,5,39.21073317527771,75.07450000766667,31
Patch-wise Graph Contrastive,model greedy,True,3,10.019142150878906,43.43076839999998,8
Planning with Pixels,model greedy,True,1,1.5158507823944092,13.519798947196975,2
Playing Pairs with,model greedy,True,8,20.115262746810913,75.78328240000002,46
Pre-Training With Scientific,model greedy,True,3,7.212770462036133,16.139753899999988,11
Predicting Depression Severity,model greedy,True,6,14.037902116775513,71.48424999999999,38
Predicting the Argumenthood,model greedy,True,2,4.709977626800537,19.26187162499997,10
Probability trees and,model greedy,True,2,9.0478835105896,13.847327497498185,4
Projective Quadratic Regression,model greedy,False,2,5.584239721298218,20.0,3
Provably Convergent Federated,model greedy,False,1,3.6891794204711914,7.852799999999945,4
Provably Secure Federated,model greedy,True,2,6.7233240604400635,11.435219496470587,13
Qualitative Analysis of,model greedy,True,4,11.353957891464233,42.7661078,12
Quantization-Based Regularization for,model greedy,True,4,14.740678548812866,30.49131073387592,12
Relevant Intrinsic Feature,model greedy,True,3,17.526604175567627,53.60133037000003,30
Representing Closed Transformation,model greedy,True,5,16.38404941558838,27.29570927999999,11
Responsive Planning and,model greedy,True,1,1.1313152313232422,0.0,2
Retrospective Reader for,model greedy,False,2,6.504475116729736,14.852876550000019,14
Revisiting Mahalanobis Distance,model greedy,True,1,2.5908217430114746,6.202062087291736,2
Source-Target Inference Models,model greedy,False,4,14.628947973251343,31.875998175000063,29
Synchronous Speech Recognition,model greedy,False,4,16.179515838623047,36.061505774999986,31
Task-Driven Causal Feature,model greedy,True,4,14.147345781326294,28.233671624999985,10
That_s Mine! Learning,model greedy,True,4,11.914406061172485,57.32606775000001,15
The Complexity of,model greedy,False,1,6.117739677429199,9.866636400000019,7
Title-Guided Encoding for,model greedy,True,3,9.077306747436523,32.55556567000005,27
Token-Level Contrastive Learning,model greedy,True,3,10.887446403503418,32.59702054999997,23
Top-N Recommender System,model greedy,False,2,6.242440938949585,16.50400535,31
Topical Phrase Extraction,model greedy,False,1,3.0611441135406494,2.5919622699999962,16
Topological Pooling on,model greedy,True,3,27.249008655548096,34.480901600000024,17
Toward a Human-Level,model greedy,True,4,9.59374737739563,35.48439399999998,16
Towards an Integrative,model greedy,False,1,8.49882197380066,12.17651520000004,6
Towards Autonomous Satellite,model greedy,False,1,5.283289670944214,11.917515200000025,15
Towards Cognitive Robots,model greedy,True,4,13.349815368652344,39.44128889999997,16
Treatment effect estimation,model greedy,False,1,4.031250238418579,11.06151520000003,10
