Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Interpretable Local Tree,classifciation and regreession model greedy,True,4,13.394753694534302,46.05312551700001,11
Interpretable NLG for,classifciation and regreession model greedy,True,6,18.149255752563477,52.09376519999999,15
Interpretable Rumor Detection,classifciation and regreession model greedy,True,2,5.574601650238037,27.99532449999998,2
Investigating the Effects,classifciation and regreession model greedy,True,4,13.433403253555298,31.532276950000124,10
Joint Word Representation,classifciation and regreession model greedy,True,1,1.9327747821807861,11.648257599999994,5
Journey to the,classifciation and regreession model greedy,True,5,21.194401741027832,35.59766129999997,23
Keyword-Guided Neural Conversational,classifciation and regreession model greedy,True,4,13.957004070281982,32.515748174999885,28
Knowledge-driven Natural Language,classifciation and regreession model greedy,False,5,22.24452567100525,18.65684929600009,21
Knowledge-incorporating ESIM models,classifciation and regreession model greedy,True,4,12.624738216400146,44.85403039999983,25
Labeled Memory Networks,classifciation and regreession model greedy,True,2,5.835430145263672,15.003321599999936,17
Language Models are,classifciation and regreession model greedy,True,5,21.230960845947266,65.43054399999998,27
Learning 2D Temporal,classifciation and regreession model greedy,True,4,15.008001804351807,45.16003040000004,22
Learning a Wavelet-like,classifciation and regreession model greedy,True,4,10.344025373458862,26.003641099999996,40
Learning Binary Residual,classifciation and regreession model greedy,False,4,15.965172529220581,42.986515199999985,17
Learning Invariant Representation,classifciation and regreession model greedy,False,1,7.990128755569458,14.382291829687489,9
Learning Logistic Circuits,classifciation and regreession model greedy,True,6,31.63931632041931,60.23477280000003,23
Learning Markov Random,classifciation and regreession model greedy,False,7,47.140114307403564,101.12350838256015,15
Learning Occupational Task-Shares,classifciation and regreession model greedy,True,3,11.867372274398804,33.672803624999986,12
Learning Optical Flow,classifciation and regreession model greedy,True,4,15.427573680877686,50.700543353500024,18
Learning Rewards from,classifciation and regreession model greedy,True,4,12.232500314712524,37.492346150000046,16
Learning Scripts as,classifciation and regreession model greedy,True,5,17.352720260620117,27.68587439999999,36
Learning Sparse Sharing,classifciation and regreession model greedy,True,4,26.36414670944214,41.29040159999998,11
Learning the Joint,classifciation and regreession model greedy,True,4,12.374857902526855,30.882115199999944,5
Learning Transferable Adversarial,classifciation and regreession model greedy,False,5,19.696898698806763,27.86495427499996,18
Let There Be,classifciation and regreession model greedy,True,3,9.641813516616821,30.862196650000005,34
Local Differential Privacy,classifciation and regreession model greedy,True,5,16.73283839225769,50.155056800000025,20
Long-Term Trends in,classifciation and regreession model greedy,True,2,5.229700803756714,22.750457600000004,14
LTU Attacker for,classifciation and regreession model greedy,True,3,9.469440937042236,26.746121625000008,16
Open-Vocabulary Semantic Parsing,classifciation and regreession model greedy,False,6,23.689212322235107,52.9175152,14
Open-Vocabulary Video Relation,classifciation and regreession model greedy,True,1,2.343858003616333,49.04446199999998,9
Optimal Pricing for,classifciation and regreession model greedy,True,4,19.10664439201355,12.40353294999997,8
Order-Free RNN with,classifciation and regreession model greedy,True,2,4.2587831020355225,40.48028399999998,4
Out of the,classifciation and regreession model greedy,True,4,11.476337671279907,34.237213987167294,15
Painterly Image Harmonization,classifciation and regreession model greedy,True,4,10.824306011199951,61.85608422500003,15
Parameterized Indexed Value,classifciation and regreession model greedy,False,5,39.36071014404297,75.07450000766667,31
Patch-wise Graph Contrastive,classifciation and regreession model greedy,True,3,10.166242837905884,43.43076839999998,8
Planning with Pixels,classifciation and regreession model greedy,True,1,1.49468994140625,13.519798947196975,2
Playing Pairs with,classifciation and regreession model greedy,True,8,20.23494815826416,75.78328240000002,46
Pre-Training With Scientific,classifciation and regreession model greedy,True,3,7.453341484069824,16.139753899999988,11
Predicting Depression Severity,classifciation and regreession model greedy,True,6,14.465625762939453,71.48424999999999,38
Predicting the Argumenthood,classifciation and regreession model greedy,True,2,4.679214715957642,19.26187162499997,10
Projective Quadratic Regression,classifciation and regreession model greedy,False,3,8.693409204483032,30.0,4
Provably Convergent Federated,classifciation and regreession model greedy,False,2,7.359882593154907,17.852799999999945,5
Provably Secure Federated,classifciation and regreession model greedy,True,2,7.088890075683594,11.435219496470587,13
Qualitative Analysis of,classifciation and regreession model greedy,True,4,11.648401260375977,42.7661078,12
Quantization-Based Regularization for,classifciation and regreession model greedy,True,4,15.279095888137817,30.49131073387592,12
Relevant Intrinsic Feature,classifciation and regreession model greedy,True,3,17.56720757484436,53.60133037000003,30
Representing Closed Transformation,classifciation and regreession model greedy,True,5,16.313663005828857,27.29570927999999,11
Responsive Planning and,classifciation and regreession model greedy,True,1,1.2058992385864258,0.0,2
Retrospective Reader for,classifciation and regreession model greedy,True,2,5.053242206573486,14.116150949999962,8
Revisiting Mahalanobis Distance,classifciation and regreession model greedy,True,1,2.7393016815185547,6.202062087291736,2
Source-Target Inference Models,classifciation and regreession model greedy,True,5,16.45406484603882,40.90549817500005,30
Synchronous Speech Recognition,classifciation and regreession model greedy,False,4,15.73170804977417,36.061505774999986,32
Task-Driven Causal Feature,classifciation and regreession model greedy,True,4,14.261027812957764,28.233671624999985,10
That_s Mine! Learning,classifciation and regreession model greedy,True,4,11.674561023712158,57.32606775000001,15
The Complexity of,classifciation and regreession model greedy,False,6,34.01367712020874,47.86058310000003,12
Title-Guided Encoding for,classifciation and regreession model greedy,True,3,9.292690515518188,32.55556567000005,27
Token-Level Contrastive Learning,classifciation and regreession model greedy,True,3,10.879031896591187,32.59702054999997,23
Top-N Recommender System,classifciation and regreession model greedy,False,8,24.32413387298584,45.64022922500001,37
Topical Phrase Extraction,classifciation and regreession model greedy,True,7,18.741528511047363,61.17251315099995,24
Topological Pooling on,classifciation and regreession model greedy,True,3,27.29052495956421,34.480901600000024,17
Toward a Human-Level,classifciation and regreession model greedy,True,4,9.982398271560669,35.48439399999998,16
Towards an Integrative,classifciation and regreession model greedy,False,2,16.583263874053955,22.17651520000004,7
Towards Autonomous Satellite,classifciation and regreession model greedy,True,5,24.018738508224487,53.83040159999999,17
Towards Cognitive Robots,classifciation and regreession model greedy,True,4,13.570668458938599,39.44128889999997,16
Treatment effect estimation,classifciation and regreession model greedy,False,3,11.135319948196411,31.06151520000003,12
